shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5011011,-1.289201,36.828304,1001,
5011011,-1.288944,36.828178,1002,
5011011,-1.288944,36.828178,1003,
5011011,-1.28916,36.827785,1004,
5011011,-1.289316,36.82777,1005,
5011011,-1.289415,36.827679,1006,
5011011,-1.289451,36.827541,1007,
5011011,-1.289384,36.827415,1008,
5011011,-1.292591,36.821178,1009,
5011011,-1.292591,36.821178,1010,
5011011,-1.293214,36.820976,1011,
5011011,-1.293516,36.820961,1012,
5011011,-1.298268,36.823799,1013,
5011011,-1.298751,36.823997,1014,
5011011,-1.299475,36.824184,1015,
5011011,-1.299824,36.824444,1016,
5011011,-1.300055,36.824409,1017,
5011011,-1.300322,36.824448,1018,
5011011,-1.30445,36.826389,1019,
5011011,-1.304667,36.826561,1020,
5011011,-1.304667,36.826561,1021,
5011011,-1.304696,36.826679,1022,
5011011,-1.3048,36.826763,1023,
5011011,-1.305153,36.82674,1024,
5011011,-1.305253,36.826778,1025,
5011011,-1.313525,36.830681,1026,
5011011,-1.314626,36.831375,1027,
5011011,-1.315205,36.831856,1028,
5011011,-1.315742,36.83247,1029,
5011011,-1.317064,36.834412,1030,
5011011,-1.319836,36.838982,1031,
5011011,-1.324609,36.847187,1032,
5011011,-1.328752,36.854134,1033,
5011011,-1.330301,36.85688,1034,
5011011,-1.330722,36.857853,1035,
5011011,-1.331058,36.859409,1036,
5011011,-1.33111,36.860195,1037,
5011011,-1.331067,36.86129,1038,
5011011,-1.330119,36.868683,1039,
5011011,-1.329171,36.875156,1040,
5011011,-1.328476,36.880608,1041,
5011011,-1.328462,36.881371,1042,
5011011,-1.328526,36.882465,1043,
5011011,-1.328785,36.883949,1044,
5011011,-1.329231,36.885109,1045,
5011011,-1.329785,36.886181,1046,
5011011,-1.330595,36.887337,1047,
5011011,-1.332517,36.889488,1048,
5011011,-1.3324841,36.8895203,1049,
5011011,-1.3324841,36.8895203,1050,
5011011,-1.3324872,36.8895209,1051,
5011011,-1.3324872,36.8895209,1052,
5011011,-1.33249,36.8895209,1053,
5011011,-1.3324895,36.8895201,1054,
5011011,-1.3324895,36.8895201,1055,
5011011,-1.3324895,36.8895201,1056,
5011011,-1.3326681,36.8896791,1057,
5011011,-1.3330316,36.890054,1058,
5011011,-1.3331944,36.8902456,1059,
5011011,-1.3333159,36.8903483,1060,
5011011,-1.3336283,36.8906961,1061,
5011011,-1.3341431,36.8912968,1062,
5011011,-1.334983,36.8922426,1063,
5011011,-1.3359204,36.8933236,1064,
5011011,-1.3369894,36.8945867,1065,
5011011,-1.3372031,36.8948889,1066,
5011011,-1.3372286,36.8949441,1067,
5011011,-1.3373247,36.8950542,1068,
5011011,-1.337643,36.8954578,1069,
5011011,-1.3377364,36.8955657,1070,
5011011,-1.337784,36.8956051,1071,
5011011,-1.3381278,36.895948,1072,
5011011,-1.3387398,36.8966159,1073,
5011011,-1.3396072,36.8975868,1074,
5011011,-1.3408686,36.898999,1075,
5011011,-1.3424865,36.9008309,1076,
5011011,-1.3438104,36.9022565,1077,
5011011,-1.3443253,36.9027722,1078,
5011011,-1.3444758,36.9029025,1079,
5011011,-1.3445805,36.9029851,1080,
5011011,-1.3450685,36.9033662,1081,
5011011,-1.3453788,36.9035674,1082,
5011011,-1.3455542,36.9037153,1083,
5011011,-1.345541,36.9037065,1084,
5011011,-1.3457205,36.9038227,1085,
5011011,-1.3463558,36.9042047,1086,
5011011,-1.3470995,36.9045528,1087,
5011011,-1.3481944,36.90499,1088,
5011011,-1.3494083,36.9053464,1089,
5011011,-1.3509061,36.9057313,1090,
5011011,-1.3517056,36.9059514,1091,
5011011,-1.3533411,36.906435,1092,
5011011,-1.3539832,36.906644,1093,
5011011,-1.3541189,36.9066906,1094,
5011011,-1.3542053,36.9066951,1095,
5011011,-1.3546928,36.9067747,1096,
5011011,-1.3554632,36.906951,1097,
5011011,-1.3567857,36.9072833,1098,
5011011,-1.3583846,36.9076783,1099,
5011011,-1.3605991,36.908388,1100,
5011011,-1.3619835,36.9091163,1101,
5011011,-1.3633462,36.9101551,1102,
5011011,-1.36402,36.9108256,1103,
5011011,-1.3644126,36.911295,1104,
5011011,-1.3645389,36.911527,1105,
5011011,-1.3645379,36.9115109,1106,
5011011,-1.364553,36.9115117,1107,
5011011,-1.3648148,36.9117596,1108,
5011011,-1.3653663,36.9123365,1109,
5011011,-1.3661329,36.9132144,1110,
5011011,-1.3672694,36.9145092,1111,
5011011,-1.3686096,36.9160091,1112,
5011011,-1.3700331,36.9176765,1113,
5011011,-1.3716818,36.9196133,1114,
5011011,-1.3721796,36.9201991,1115,
5011011,-1.3723299,36.9203831,1116,
5011011,-1.3723779,36.9204943,1117,
5011011,-1.3724403,36.9205553,1118,
5011011,-1.3727916,36.9209181,1119,
5011011,-1.373405,36.9216136,1120,
5011011,-1.3742911,36.9225763,1121,
5011011,-1.3754253,36.9238832,1122,
5011011,-1.3771249,36.9257946,1123,
5011011,-1.3781863,36.9268876,1124,
5011011,-1.3788133,36.9275852,1125,
5011011,-1.3790201,36.9278479,1126,
5011011,-1.3790369,36.9278665,1127,
5011011,-1.3790788,36.927882,1128,
5011011,-1.3791335,36.9279166,1129,
5011011,-1.3795624,36.9283446,1130,
5011011,-1.3803347,36.9291091,1131,
5011011,-1.3813533,36.9300851,1132,
5011011,-1.3827124,36.931326,1133,
5011011,-1.3839666,36.9324713,1134,
5011011,-1.3842866,36.9327474,1135,
5011011,-1.3845008,36.9329328,1136,
5011011,-1.3846393,36.933066,1137,
5011011,-1.384948,36.9333048,1138,
5011011,-1.3856718,36.9338745,1139,
5011011,-1.3866045,36.9346342,1140,
5011011,-1.3877481,36.9355448,1141,
5011011,-1.388469,36.9361023,1142,
5011011,-1.3888125,36.9363762,1143,
5011011,-1.389194,36.9366496,1144,
5011011,-1.3898265,36.9370966,1145,
5011011,-1.3903624,36.9374686,1146,
5011011,-1.3906804,36.9377014,1147,
5011011,-1.3908488,36.9378353,1148,
5011011,-1.3911959,36.9380974,1149,
5011011,-1.3912316,36.938149,1150,
5011011,-1.3912327,36.9381476,1151,
5011011,-1.3914318,36.9382383,1152,
5011011,-1.3919013,36.9385283,1153,
5011011,-1.3926964,36.9390007,1154,
5011011,-1.3936019,36.9396172,1155,
5011011,-1.3945712,36.9402235,1156,
5011011,-1.3948162,36.9403897,1157,
5011011,-1.394835,36.9404025,1158,
5011011,-1.394835,36.9404025,1159,
