stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0111LKT,,Koja,D,-1.28127,36.822572,,,,
0101JHS,,Jamuhuri High School,ND,-1.27335,36.82297,,,,
0101STP,,Stima Plaza,ND,-1.27043,36.82048,,,,
0111SPS,,Stima Plaza Stage,D,-1.2696,36.8204,,,,
0101WBR,,Wambugu Road,ND,-1.26799,36.82127,,,,
0101AGA,,Aga Khan Academy,ND,-1.26628,36.82331,,,,
0111OLB,,Oilibya,ND,-1.26469,36.82432,,,,
0101CPK,,City Park,ND,-1.26057,36.82615,,,,
0111RHK,,6th Parklands Avenue/Regal House/Kobil,D,-1.25777,36.82691,,,,
0111BEK,,Belgian Embassy/Karura,D,-1.24701,36.8156,,,,
0111TUN,,UN,D,-1.23867,36.81054,,,,
0111RHR,,Redhill Road,D,-1.23418,36.80341,,,,
0111VMA,,Village Market,D,-1.22876,36.80443,,,,
0111KRU,,Karura/Runda,D,-1.22082,36.80136,,,,
0101REE,,Runda Estate Entrance,ND,-1.2186,36.80168,,,,
0101ROR,,Rosslyn Road,ND,-1.21721,36.80043,,,,
0101ROK,,Rosslyn Road/Karura Community Chapel,ND,-1.21649,36.79928,,,,
0101SHR,,Shakers/Rosslyn Gate,ND,-1.21115,36.79024,,,,
0101DPB,,Delta Petrol Station/ Brook Apartmens,ND,-1.20918,36.7882,,,,
0101RKJ,,Ruaka Junction,ND,-1.207161,36.785845,,,,
0101CAV,,Church of Acts/Velvet Lounge,ND,-1.203525,36.785397,,,,
0111KEA,,Kiambea,D,-1.198614,36.784122,,,,
0101MUC,,Redeemed/PEFA Muchatha,ND,-1.197213,36.782874,,,,
0101GOG,,Guango,ND,-1.195673,36.780783,,,,
0111JEK,,Kwa Jeki,D,-1.194099,36.778615,,,,
0101NTO,,Kwa Kanisa ACK/National Oil,ND,-1.193291,36.777536,,,,
0101MCC,,Muchatha Shopping Centre,ND,-1.192055,36.775879,,,,
0101LSC,,Life Sanctuary Church/Muchatha Shopping Centre,ND,-1.19145,36.775071,,,,
0101MIC,,Mary Immaculate Catholic Church/Muchatha Shopping Centre,ND,-1.190698,36.774211,,,,
0101MDS,,Muchatha Dispensary/Kwa Shule/Yamongo Drive,ND,-1.189723,36.773257,,,,
0111KIV,,Kivuti Stage,D,-1.188314,36.771234,,,,
0101SHT,,Sacred Heart,ND,-1.186283,36.767421,,,,
0101NJK,,Kwa Njoki Kamili,ND,-1.184899,36.764492,,,,
0101KAT,,Kwa Njoki/ACK Thimbigwa,ND,-1.183893,36.763636,,,,
0101VRY,,Victory,ND,-1.181719,36.762391,,,,
0101ZAK,,Zakau,ND,-1.179181,36.760914,,,,
0101LIK,,Likoni,ND,-1.178733,36.760654,,,,
0101MOM,,Mombasa,ND,-1.177906,36.760269,,,,
0101MKB,,Mkulima Supermarket/Banana,ND,-1.175287,36.759291,,,,
0101KOB,,Kobil/Banana,ND,-1.17466,36.759053,,,,
0111BAA,,Banana Terminus,D,-1.17383,36.758605,,,,
0111MKT,,Makutano,D,-1.159389,36.743565,,,,
0101KME,,Kimera Medical Centre,UD,-1.146608,36.716753,,,,
0101MRB,,Maramba Tea Factory ,UD,-1.134492,36.703458,,,,
0101KCK,,Ken Chick,UD,-1.132763,36.697946,,,,
0101LMC,,Limuru Cataring,UD,-1.124567,36.679518,,,,
0101GVS,,Green Valley School,UD,-1.125007,36.677194,,,,
0100TIG,,Tigoni,UD,-1.126739,36.671944,,,,
0111LMD,,Limuru Terminus,D,-1.10793,36.64349,,,,
0110LMD,,Limuru Terminus,D,-1.10793,36.64349,,,,
0100LPS,,Limuru Post office,UD,-1.118464,36.643126,,,,
0100TIG,,Tigoni,UD,-1.126686,36.671788,,,,
0100GVS,,Green Valley School ,UD,-1.124978,36.677156,,,,
0100LMC,,Limuru Catering,UD,-1.124471,36.679689,,,,
0100KCK,,Ken Chick ,UD,-1.132722,36.69801,,,,
0100MRB,,Maramba Tea Factory,UD,-1.134476,36.703498,,,,
0110MKT,,Makutano,D,-1.159389,36.743565,,,,
0110BAA,,Banana Terminus,D,-1.174235,36.758765,,,,
0100MOM,,Mombasa,ND,-1.17786,36.760345,,,,
0100LIK,,Likoni,ND,-1.179095,36.760938,,,,
0100CHL,,Chantilly School,ND,-1.181032,36.762044,,,,
0100VIN,,Victory Inn,ND,-1.181773,36.762476,,,,
0100NJT,,Kwa Njoki / Thimbigwa ACK,ND,-1.183852,36.763684,,,,
0100SHT,,Sacred Heart,ND,-1.186278,36.767456,,,,
0110TVM,,Traveller's View Muchatha,D,-1.188491,36.771639,,,,
0100KSS,,Kwa Shule/Seth home of love Children's Home/Muchatha Dispensary,ND,-1.189608,36.773253,,,,
0100MIS,,Mary Immaculate Secondary School/Muchatha,ND,-1.190679,36.774297,,,,
0100LSM,,Life Sanctuary/Muchatha,ND,-1.191495,36.775223,,,,
0100TTM,,Total/Muchatha,ND,-1.193078,36.777371,,,,
0100NAM,,National Oil/Muchatha,ND,-1.193428,36.777892,,,,
0110WAM,,Kwa jeki/Wambi,D,-1.194574,36.779445,,,,
0100GUG,,Guango,ND,-1.195629,36.780871,,,,
0100PEF,,PEFA/All Nations/Muchatha,ND,-1.197129,36.782933,,,,
0110GTH,,Gathanga Stage,D,-1.198999,36.78444,,,,
0100VEV,,Velvet Lounge,ND,-1.202782,36.785553,,,,
0100RBJ,,Ruaka/Banana Junction,ND,-1.20722,36.78602,,,,
0100DPA,,Delta Petrol Station Ruaka,ND,-1.20934,36.78847,,,,
0100MRC,,Movers/Rosslyn Centre,ND,-1.21102,36.79019,,,,
