shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1011F11,-1.238417,36.810501,2036
1011F11,-1.239809,36.812305,2037
1011F11,-1.240624,36.81321,2038
1011F11,-1.24091,36.8134,2039
1011F11,-1.241228,36.813534,2040
1011F11,-1.243693,36.813995,2041
1011F11,-1.243825,36.814056,2042
1011F11,-1.244633,36.8148,2043
1011F11,-1.247561,36.815952,2044
1011F11,-1.248016,36.816242,2045
1011F11,-1.248302,36.816509,2046
1011F11,-1.248473,36.81675,2047
1011F11,-1.248566,36.817036,2048
1011F11,-1.248674,36.817688,2049
1011F11,-1.248972,36.818714,2050
1011F11,-1.249244,36.820068,2051
1011F11,-1.249537,36.820942,2052
1011F11,-1.24971,36.821178,2053
1011F11,-1.249963,36.82122,2054
1011F11,-1.250178,36.82103,2055
1011F11,-1.250554,36.819576,2056
1011F11,-1.25146,36.817795,2057
1011F11,-1.25165,36.817657,2058
1011F11,-1.251853,36.817677,2059
1011F11,-1.252021,36.817787,2060
1011F11,-1.252111,36.818111,2061
1011F11,-1.252052,36.819401,2062
1011F11,-1.25213,36.819859,2063
1011F11,-1.252546,36.820366,2064
1011F11,-1.253137,36.821369,2065
1011F11,-1.254578,36.823364,2066
1011F11,-1.254792,36.823769,2067
1011F11,-1.25514,36.824978,2068
1011F11,-1.255678,36.825836,2069
1011F11,-1.256637,36.826275,2070
1011F11,-1.258125,36.827118,2071
1011F11,-1.258286,36.827156,2072
1011F11,-1.258543,36.827106,2073
1011F11,-1.265142,36.824142,2074
1011F11,-1.267004,36.82283,2075
1011F11,-1.26716,36.822674,2076
1011F11,-1.268097,36.821331,2077
1011F11,-1.268097,36.821331,2078
1011F11,-1.268255,36.821297,2079
1011F11,-1.26844,36.821323,2080
1011F11,-1.268528,36.821392,2081
1011F11,-1.268581,36.821594,2082
1011F11,-1.268709,36.8241,2083
1011F11,-1.268595,36.825039,2084
1011F11,-1.268595,36.825039,2085
1011F11,-1.26847,36.825439,2086
1011F11,-1.267984,36.82803,2087
1011F11,-1.267219,36.831387,2088
1011F11,-1.267219,36.831387,2089
1011F11,-1.266718,36.833633,2090
1011F11,-1.266786,36.83403,2091
1011F11,-1.266905,36.833988,2092
1011F11,-1.26722,36.832813,2093
1011F11,-1.26722,36.832813,2094
1011F11,-1.268426,36.833057,2095
1011F11,-1.268426,36.833057,2096
1011F11,-1.267015,36.834183,2097
1011F11,-1.267015,36.834183,2098
1011F11,-1.266994,36.834351,2099
1011F11,-1.268938,36.832718,2100
1011F11,-1.269442,36.832008,2101
1011F11,-1.272132,36.827644,2102
1011F11,-1.274102,36.824978,2103
1011F11,-1.275466,36.82338,2104
1011F11,-1.276723,36.822781,2105
1011F11,-1.277186,36.822029,2106
1011F11,-1.277186,36.822029,2107
1011F11,-1.277304,36.821709,2108
1011F11,-1.277492,36.82151,2109
1011F11,-1.277822,36.821342,2110
1011F11,-1.279468,36.821247,2111
1011F11,-1.27993,36.821365,2112
1011F11,-1.280391,36.82164,2113
1011F11,-1.281037,36.822353,2114
1011F11,-1.281037,36.822353,2115
1011F11,-1.281019,36.822552,2116
1011F11,-1.281116,36.82275,2117
1011F11,-1.281378,36.822975,2118
1011F11,-1.281587,36.822884,2119
1011F11,-1.2818,36.822948,2120
1011F11,-1.283236,36.824707,2121
1011F11,-1.283236,36.824707,2122
1011F11,-1.283081,36.824821,2123
