shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8010511,-1.264084,36.753899,2043,
8010511,-1.263877,36.757507,2044,
8010511,-1.263555,36.761044,2045,
8010511,-1.262937,36.764168,2046,
8010511,-1.262729,36.764912,2047,
8010511,-1.262524,36.765411,2048,
8010511,-1.262245,36.765884,2049,
8010511,-1.261135,36.767544,2050,
8010511,-1.260916,36.767944,2051,
8010511,-1.260456,36.769558,2052,
8010511,-1.259451,36.77454,2053,
8010511,-1.259213,36.775143,2054,
8010511,-1.259133,36.775513,2055,
8010511,-1.259187,36.776329,2056,
8010511,-1.258868,36.77845,2057,
8010511,-1.258866,36.780041,2058,
8010511,-1.258985,36.781376,2059,
8010511,-1.259443,36.785027,2060,
8010511,-1.259683,36.787994,2061,
8010511,-1.25983,36.789139,2062,
8010511,-1.26001,36.790375,2063,
8010511,-1.260487,36.79229,2064,
8010511,-1.26059,36.79361,2065,
8010511,-1.260975,36.79686,2066,
8010511,-1.261132,36.797569,2067,
8010511,-1.261758,36.799469,2068,
8010511,-1.261956,36.799854,2069,
8010511,-1.262207,36.800194,2070,
8010511,-1.263548,36.801373,2071,
8010511,-1.264438,36.802006,2072,
8010511,-1.264438,36.802006,2073,
8010511,-1.264532,36.802174,2074,
8010511,-1.264939,36.802326,2075,
8010511,-1.265082,36.802444,2076,
8010511,-1.266112,36.803375,2077,
8010511,-1.266845,36.804214,2078,
8010511,-1.267475,36.80484,2079,
8010511,-1.267906,36.805168,2080,
8010511,-1.272415,36.809128,2081,
8010511,-1.272893,36.809715,2082,
8010511,-1.27367,36.811146,2083,
8010511,-1.274155,36.811852,2084,
8010511,-1.274977,36.812607,2085,
8010511,-1.2758,36.813183,2086,
8010511,-1.2758,36.813183,2087,
8010511,-1.276335,36.813499,2088,
8010511,-1.277351,36.813847,2089,
8010511,-1.279284,36.814152,2090,
8010511,-1.280059,36.814365,2091,
8010511,-1.28124,36.814854,2092,
8010511,-1.281484,36.81501,2093,
8010511,-1.281484,36.81501,2094,
8010511,-1.281549,36.815201,2095,
8010511,-1.280687,36.817047,2096,
8010511,-1.280079,36.818184,2097,
8010511,-1.280079,36.818184,2098,
