shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5012511,-1.290259,36.828144,1001,
5012511,-1.290291,36.828112,1002,
5012511,-1.290302,36.828069,1003,
5012511,-1.290312,36.828005,1004,
5012511,-1.290302,36.827962,1005,
5012511,-1.290259,36.827919,1006,
5012511,-1.290173,36.827865,1007,
5012511,-1.290066,36.827812,1008,
5012511,-1.289958,36.827747,1009,
5012511,-1.289958,36.827747,1010,
5012511,-1.289883,36.827708,1011,
5012511,-1.289779,36.827657,1012,
5012511,-1.289725,36.827633,1013,
5012511,-1.289704,36.827631,1014,
5012511,-1.28954,36.827554,1015,
5012511,-1.289508,36.827522,1016,
5012511,-1.289465,36.827468,1017,
5012511,-1.289401,36.827393,1018,
5012511,-1.289422,36.82735,1019,
5012511,-1.289465,36.827318,1020,
5012511,-1.289423,36.827339,1021,
5012511,-1.292658,36.821053,1022,
5012511,-1.292658,36.821053,1023,
5012511,-1.2929,36.820774,1024,
5012511,-1.293391,36.820885,1025,
5012511,-1.298268,36.823799,1026,
5012511,-1.298751,36.823997,1027,
5012511,-1.299475,36.824184,1028,
5012511,-1.299824,36.824444,1029,
5012511,-1.300055,36.824409,1030,
5012511,-1.300322,36.824448,1031,
5012511,-1.30445,36.826389,1032,
5012511,-1.304667,36.826561,1033,
5012511,-1.304667,36.826561,1034,
5012511,-1.304719,36.826706,1035,
5012511,-1.304885,36.826782,1036,
5012511,-1.305107,36.826725,1037,
5012511,-1.305217,36.826557,1038,
5012511,-1.305178,36.826389,1039,
5012511,-1.305438,36.825676,1040,
5012511,-1.305785,36.823059,1041,
5012511,-1.306024,36.821957,1042,
5012511,-1.306469,36.820469,1043,
5012511,-1.306673,36.82016,1044,
5012511,-1.306837,36.820004,1045,
5012511,-1.307181,36.81992,1046,
5012511,-1.307268,36.819798,1047,
5012511,-1.307274,36.819641,1048,
5012511,-1.308698,36.819004,1049,
5012511,-1.30897,36.818836,1050,
5012511,-1.312507,36.816032,1051,
5012511,-1.312728,36.816048,1052,
5012511,-1.312823,36.815956,1053,
5012511,-1.314934,36.814911,1054,
5012511,-1.315671,36.814442,1055,
5012511,-1.318177,36.811832,1056,
5012511,-1.321586,36.808517,1057,
5012511,-1.32186,36.808186,1058,
5012511,-1.322168,36.807625,1059,
5012511,-1.322409,36.806751,1060,
5012511,-1.322758,36.80489,1061,
5012511,-1.323116,36.802582,1062,
5012511,-1.324165,36.797428,1063,
5012511,-1.324494,36.796581,1064,
5012511,-1.328392,36.789825,1065,
5012511,-1.33566,36.776791,1066,
5012511,-1.336488,36.775517,1067,
5012511,-1.338396,36.773113,1068,
5012511,-1.341319,36.7696,1069,
5012511,-1.3421,36.768501,1070,
5012511,-1.342433,36.767838,1071,
5012511,-1.342774,36.7668,1072,
5012511,-1.342774,36.7668,1073,
5012511,-1.34659,36.765404,1074,
5012511,-1.348983,36.764599,1075,
5012511,-1.349388,36.764366,1076,
5012511,-1.350894,36.763306,1077,
5012511,-1.351335,36.763081,1078,
5012511,-1.352563,36.762802,1079,
5012511,-1.354414,36.761986,1080,
5012511,-1.354837,36.761875,1081,
5012511,-1.355075,36.761883,1082,
5012511,-1.35785,36.762535,1083,
5012511,-1.360327,36.762726,1084,
5012511,-1.360651,36.762817,1085,
5012511,-1.361011,36.763016,1086,
5012511,-1.364138,36.7658,1087,
5012511,-1.367367,36.76759,1088,
5012511,-1.367549,36.767651,1089,
5012511,-1.368047,36.767673,1090,
5012511,-1.369372,36.767452,1091,
5012511,-1.369761,36.76749,1092,
5012511,-1.369981,36.767555,1093,
5012511,-1.37334,36.769157,1094,
5012511,-1.374423,36.769497,1095,
5012511,-1.374988,36.769608,1096,
