shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2004911,-1.28272,36.824677,1001,
2004911,-1.28295,36.824917,1002,
2004911,-1.28295,36.824917,1003,
2004911,-1.281553,36.825909,1004,
2004911,-1.281553,36.825909,1005,
2004911,-1.281393,36.825615,1006,
2004911,-1.281378,36.822975,1007,
2004911,-1.281378,36.822975,1008,
2004911,-1.281539,36.822926,1009,
2004911,-1.281658,36.822796,1010,
2004911,-1.281648,36.822674,1011,
2004911,-1.281553,36.822525,1012,
2004911,-1.281392,36.822384,1013,
2004911,-1.281093,36.822308,1014,
2004911,-1.280954,36.822201,1015,
2004911,-1.280192,36.821381,1016,
2004911,-1.279736,36.82119,1017,
2004911,-1.279077,36.821167,1018,
2004911,-1.27801,36.821224,1019,
2004911,-1.277516,36.821388,1020,
2004911,-1.277327,36.821545,1021,
2004911,-1.276722,36.822529,1022,
2004911,-1.276513,36.822735,1023,
2004911,-1.275368,36.823215,1024,
2004911,-1.275368,36.823215,1025,
2004911,-1.274631,36.824097,1026,
2004911,-1.271894,36.827785,1027,
2004911,-1.269016,36.832413,1028,
2004911,-1.268624,36.832882,1029,
2004911,-1.267015,36.834183,1030,
2004911,-1.267015,36.834183,1031,
2004911,-1.266184,36.834805,1032,
2004911,-1.264883,36.836166,1033,
2004911,-1.264232,36.837017,1034,
2004911,-1.26221,36.840233,1035,
2004911,-1.260896,36.841896,1036,
2004911,-1.260459,36.842583,1037,
2004911,-1.258493,36.846565,1038,
2004911,-1.258225,36.847267,1039,
2004911,-1.258072,36.848083,1040,
2004911,-1.257968,36.851944,1041,
2004911,-1.257815,36.852844,1042,
2004911,-1.257595,36.85339,1043,
2004911,-1.257252,36.854,1044,
2004911,-1.256621,36.854897,1045,
2004911,-1.255309,36.856529,1046,
2004911,-1.25431,36.857586,1047,
2004911,-1.249121,36.862492,1048,
2004911,-1.245289,36.866272,1049,
2004911,-1.244356,36.867256,1050,
2004911,-1.24345,36.868107,1051,
2004911,-1.242972,36.868404,1052,
2004911,-1.241701,36.869034,1053,
2004911,-1.237148,36.871078,1054,
2004911,-1.236086,36.871731,1055,
2004911,-1.235432,36.872292,1056,
2004911,-1.23485,36.872913,1057,
2004911,-1.230245,36.878613,1058,
2004911,-1.228419,36.88097,1059,
2004911,-1.224287,36.886677,1060,
2004911,-1.223064,36.88802,1061,
2004911,-1.221587,36.889446,1062,
2004911,-1.221587,36.889446,1063,
2004911,-1.221214,36.889664,1064,
2004911,-1.221214,36.889664,1065,
2004911,-1.21964,36.891174,1066,
2004911,-1.21964,36.891174,1067,
2004911,-1.219486,36.89119,1068,
2004911,-1.219336,36.891308,1069,
2004911,-1.219282,36.891476,1070,
2004911,-1.219319,36.891628,1071,
2004911,-1.219475,36.891769,1072,
2004911,-1.219688,36.891781,1073,
2004911,-1.219856,36.891869,1074,
2004911,-1.220394,36.892281,1075,
2004911,-1.22062,36.892624,1076,
2004911,-1.220689,36.892891,1077,
2004911,-1.220647,36.893093,1078,
2004911,-1.220522,36.893433,1079,
2004911,-1.217673,36.89703,1080,
2004911,-1.217485,36.897465,1081,
2004911,-1.217461,36.89764,1082,
2004911,-1.217742,36.898991,1083,
2004911,-1.218872,36.90313,1084,
2004911,-1.219418,36.90374,1085,
2004911,-1.21988,36.904114,1086,
2004911,-1.223942,36.908161,1087,
2004911,-1.224016,36.908447,1088,
2004911,-1.223067,36.911766,1089,
2004911,-1.223078,36.911892,1090,
2004911,-1.223295,36.912251,1091,
2004911,-1.226189,36.916103,1092,
2004911,-1.228808,36.91972,1093,
2004911,-1.228808,36.91972,2001,
2004911,-1.226189,36.916103,2002,
2004911,-1.223295,36.912251,2003,
2004911,-1.223078,36.911892,2004,
2004911,-1.223067,36.911766,2005,
2004911,-1.224016,36.908447,2006,
2004911,-1.223942,36.908161,2007,
2004911,-1.21988,36.904114,2008,
2004911,-1.219418,36.90374,2009,
2004911,-1.218966,36.903263,2010,
2004911,-1.218813,36.902943,2011,
2004911,-1.217742,36.898991,2012,
2004911,-1.217463,36.897766,2013,
2004911,-1.217485,36.897465,2014,
2004911,-1.217673,36.89703,2015,
2004911,-1.218066,36.896492,2016,
2004911,-1.220522,36.893433,2017,
2004911,-1.220689,36.892891,2018,
2004911,-1.22062,36.892624,2019,
2004911,-1.220503,36.89241,2020,
2004911,-1.220306,36.892197,2021,
2004911,-1.220306,36.892197,2022,
2004911,-1.220176,36.891872,2023,
2004911,-1.220144,36.891579,2024,
2004911,-1.220219,36.891266,2025,
2004911,-1.220528,36.890762,2026,
2004911,-1.221497,36.889904,2027,
2004911,-1.221691,36.889557,2028,
2004911,-1.221691,36.889557,2029,
2004911,-1.223461,36.887852,2030,
2004911,-1.224695,36.886414,2031,
2004911,-1.228945,36.880554,2032,
2004911,-1.234804,36.873184,2033,
2004911,-1.235367,36.872547,2034,
2004911,-1.236354,36.871704,2035,
2004911,-1.237325,36.871124,2036,
2004911,-1.243069,36.868626,2037,
2004911,-1.243535,36.868343,2038,
2004911,-1.244627,36.867348,2039,
2004911,-1.245971,36.865894,2040,
2004911,-1.251944,36.860168,2041,
2004911,-1.254573,36.857571,2042,
2004911,-1.256152,36.855774,2043,
2004911,-1.257378,36.854153,2044,
2004911,-1.257764,36.853489,2045,
2004911,-1.25801,36.852863,2046,
2004911,-1.258158,36.852009,2047,
2004911,-1.258228,36.847679,2048,
2004911,-1.258397,36.847126,2049,
2004911,-1.260719,36.842503,2050,
2004911,-1.261277,36.841648,2051,
2004911,-1.261979,36.840855,2052,
2004911,-1.262735,36.839775,2053,
2004911,-1.262735,36.839775,2054,
2004911,-1.264366,36.83707,2055,
2004911,-1.265031,36.83617,2056,
2004911,-1.265514,36.835629,2057,
2004911,-1.266254,36.834942,2058,
2004911,-1.266994,36.834351,2059,
2004911,-1.266994,36.834351,2060,
2004911,-1.268686,36.832954,2061,
2004911,-1.269171,36.832439,2062,
2004911,-1.272132,36.827644,2063,
2004911,-1.274102,36.824978,2064,
2004911,-1.275311,36.823521,2065,
2004911,-1.275676,36.823257,2066,
2004911,-1.276723,36.822781,2067,
2004911,-1.277186,36.822029,2068,
2004911,-1.277419,36.821823,2069,
2004911,-1.277801,36.821796,2070,
2004911,-1.278028,36.821857,2071,
2004911,-1.278028,36.821857,2072,
2004911,-1.27833,36.822002,2073,
2004911,-1.278686,36.822044,2074,
2004911,-1.279166,36.821861,2075,
2004911,-1.279634,36.821453,2076,
2004911,-1.279783,36.821423,2077,
2004911,-1.28003,36.821487,2078,
2004911,-1.280489,36.821831,2079,
2004911,-1.280906,36.822269,2080,
2004911,-1.281065,36.82267,2081,
2004911,-1.281246,36.822887,2082,
2004911,-1.281378,36.822975,2083,
2004911,-1.281587,36.822884,2084,
2004911,-1.2818,36.822948,2085,
2004911,-1.28225,36.823502,2086,
2004911,-1.28225,36.823502,2087,
2004911,-1.282037,36.823639,2088,
2004911,-1.281972,36.823772,2089,
2004911,-1.28198,36.825035,2090,
2004911,-1.28198,36.825035,2091,
2004911,-1.282203,36.824978,2092,
2004911,-1.282659,36.824615,2093,
2004911,-1.282659,36.824615,2094,
2004911,-1.28272,36.824677,2095,
