stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
021RLW,,Railways,Station,-1.291665,36.828801,,,,
021MKD,,Makadara,Station,-1.298747,36.867268,,,,
021IMR,,Imara Daima,Station,-1.328923,36.87466,,,,
021SYK,,Syokimau,Station,-1.360286,36.906694,,,,
