stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0711RWY,,Railways,D,-1.290475,36.82801,,,,
0711NAT,,Nairobi Area Police Traffic Headquarters,D,-1.296463,36.808161,,,,
0711KNT,,Kenyatta National Hospital,D,-1.297568,36.804868,,,,
0711MCP,,Memosa/Coptic,D,-1.298912,36.798084,,,,
0711UCN,,Uchumi Hyper Ngong Road/ Ngong Hills Hotel,D,-1.299527,36.792314,,,,
0711NKP,,Nakumatt Prestige,D,-1.299708,36.787362,,,,
0711MTL,,Motherland,D,-1.299889,36.783829,,,,
0711AAD,,Adams Arcade,D,-1.300068,36.781184,,,,
0701PSA,,Posta,UD,-1.300362,36.774018,,,,
0711PST,,Posta Stage,D,-1.30048,36.771887,,,,
0711IMP,,Impala,D,-1.300448,36.7692,,,,
0711JKR,,Jamuhuri/Kibera Station Road,D,-1.300063,36.767103,,,,
0711NKJ,,Nakumatt Junction,D,-1.299205,36.763019,,,,
0701CMD,,Corner/Meteorological Department,UD,-1.299706,36.759325,,,,
0701TKS,,Tankard/Shallow,UD,-1.300559,36.756962,,,,
0701SWD,,Showground,UD,-1.302148,36.752708,,,,
0701SFY,,Showground/FastEnergy,UD,-1.302559,36.75167,,,,
0701KNO,,Kenol,UD,-1.304315,36.746821,,,,
0701PWY,,Pathway,UD,-1.305775,36.742626,,,,
0701RCE,,Racecourse,UD,-1.306662,36.738271,,,,
0711LNN,,Lenana,D,-1.30788,36.734194,,,,
0701LNA,,Lenana,UD,-1.308462,36.732408,,,,
0711MTI,,Miotoni,D,-1.3126,36.722659,,,,
0701CRS,,Christophers,UD,-1.318738,36.715632,,,,
0701KFR,,Kwa Farasi,UD,-1.319781,36.714437,,,,
0711KRN,,Karen,UD,-1.322568,36.706687,,,,
0701WRG,,Windy Ridge/Group Africa,UD,-1.324266,36.701959,,,,
0711WDC,,Westwood/Defense College,D,-1.325356,36.697102,,,,
0711MKP,,Mbagathi/Kephis,D,-1.327656,36.691223,,,,
0701KCC,,KCB Community,UD,-1.329666,36.686842,,,,
0701SHT,,Shade Hotel,UD,-1.328036,36.684113,,,,
0701SHL,,Shade Hotel,UD,-1.328522,36.682907,,,,
0711JOG,,Jogoo,D,-1.329173,36.681338,,,,
0701JBC,,Jogoo/KBC,UD,-1.329651,36.680235,,,,
0701MHS,,Maasai High School,UD,-1.330285,36.6788,,,,
0701HKA,,Hekima,UD,-1.33045,36.678428,,,,
0701UMJ,,Umoja,UD,-1.331067,36.677003,,,,
0701BCA,,Bumps/PCEA,UD,-1.332217,36.675211,,,,
0711BLB,,Bulbul,D,-1.333908,36.673585,,,,
0701BLC,,Bulbul Kanisani(Catholic Church),UD,-1.335206,36.672411,,,,
0701ELP,,Elsi Place,UD,-1.340269,36.667122,,,,
0701KMC,,Kwa Muchina,UD,-1.341244,36.666753,,,,
0701NVV,,Naivas/ Vet,UD,-1.342889,36.666389,,,,
0701KNC,,Kenvic,UD,-1.343876,36.666123,,,,
0701NYH,,Nyali House,UD,-1.344763,36.665775,,,,
0701KMH,,Karmu House,UD,-1.346582,36.663923,,,,
0711UNV,,Universal,D,-1.347724,36.662526,,,,
0701GRG,,Garage,UD,-1.348812,36.661131,,,,
0701ZMB,,Zambia,UD,-1.349538,36.660379,,,,
0701CWH,,Carwash,UD,-1.350291,36.659713,,,,
0701PMS,,Perminus,UD,-1.351343,36.658962,,,,
0701VNS,,Venessa,UD,-1.351806,36.658693,,,,
0701SMN,,Sportman,UD,-1.352379,36.658401,,,,
0701CCL,,Coutry Club,UD,-1.353556,36.657924,,,,
0711KNO,,Kenol,D,-1.354165,36.657739,,,,
0701PCY,,PCEA Endorro Emuny,UD,-1.356178,36.657212,,,,
0701KAJ,,Kwa Maji,UD,-1.35846,36.65657,,,,
0711NBT,,Ngong Bus Terminus,D,-1.360429,36.656037,,,,
0710NBR,,Ngong Bus Terminus,D,-1.360429,36.656037,,,,
0700KWK,,KWFT/Kobil,UD,-1.358294,36.656557,,,,
0700PCS,,PCEA Kwa Kanisa,UD,-1.356696,36.657016,,,,
0710JPS,,Jayce Petro Station,D,-1.355179,36.657421,,,,
0700ZBA,,Zambia,UD,-1.354088,36.657717,,,,
0700CWH,,Carwash,UD,-1.352561,36.658285,,,,
0700UNV,,Universal,D,-1.347405,36.662796,,,,
0710VAS,,Naivas,D,-1.342817,36.666296,,,,
0700KSS,,Kwa Muchina/Star Shake Girls' Secondary School,UD,-1.341907,36.66656,,,,
0710ELS,,Elsi Place,D,-1.340689,36.666867,,,,
0710BLL,,Bulbul,D,-1.334184,36.673252,,,,
0700BDB,,Bulbul Deliverance Church/Kwa Bumps,UD,-1.332718,36.674587,,,,
0700MAU,,Maasai Academy/Umoja,,-1.331178,36.67668,,,,
0700HKA,,Hekima,UD,-1.330488,36.678247,,,,
0700KBN,,KBC,UD,-1.329592,36.680282,,,,
0710PMP,,PCEA Milimani Presbytary,D,-1.32851,36.682712,,,,
0700SHE,,Shade Hotel,UD,-1.328257,36.683201,,,,
0700SAD,,Shade Hotel,UD,-1.328063,36.684446,,,,
0700KMM,,KCB Community,UD,-1.329626,36.687189,,,,
0700KPI,,Kephis,UD,-1.327601,36.690963,,,,
0710KES,,Kephis Stage,D,-1.327591,36.691348,,,,
0710WWD,,Westwood,D,-1.325327,36.696969,,,,
0700KPL,,Karen Police Station,UD,-1.322696,36.705979,,,,
0700KEL,,Karen/Shell,UD,-1.322047,36.707888,,,,
0700TLF,,The Legend/Kwa Farasi,UD,-1.321118,36.710461,,,,
0700CRP,,Christophers,UD,-1.318646,36.715664,,,,
0700SHW,,Shell/Hobwogi/Motton West Road,UD,-1.316487,36.718119,,,,
0700MTO,,Miotoni,UD,-1.31267,36.722468,,,,
0700LEA,,Lenana,UD,-1.308366,36.732493,,,,
0710LNN,,Lenana,D,-1.308058,36.73344,,,,
0700FVM,,Forest View Mall,UD,-1.307392,36.735457,,,,
0700RAC,,Racecourse,UD,-1.306525,36.738683,,,,
0700PWA,,Pathway,UD,-1.305832,36.742077,,,,
0700KEO,,Kenol,UD,-1.30421,36.74671,,,,
0700STK,,Santack Estate,UD,-1.302958,36.750277,,,,
0700SGR,,Showground,UD,-1.301694,36.753688,,,,
0700TRD,,Tankard,UD,-1.300614,36.756625,,,,
0700CDT,,Corner/Meteorological Department/Total,UD,-1.299403,36.759837,,,,
0710NKT,,Nakumatt Junction,D,-1.299031,36.762577,,,,
0710BBT,,88MPH/Brew Bistro,D,-1.299571,36.76512,,,,
0710IMJ,,Impala/Makini/Jamuhuri,D,-1.300436,36.76897,,,,
0710POD,,Posta/Ole Odume Road,D,-1.300327,36.774047,,,,
0710ADC,,Adams Arcade,D,-1.300006,36.780041,,,,
0710KRD,,Kirichwa Road Junction,D,-1.299879,36.782118,,,,
0710TTL,,Total Ngong Road,D,-1.299607,36.788665,,,,
0700BMC,,Bishop Maigua Centre,D,-1.29905,36.796961,,,,
0710CCT,,China Centre,D,-1.298608,36.798992,,,,
0710CME,,Coptic /Memosa,D,-1.297604,36.804312,,,,
0710KNL,,Kenyatta National Hospital,D,-1.297021,36.806934,,,,
0710TNA,,3rd Ngong Avenue,D,-1.295123,36.81021,,,,
0700NHF,,NHIF,D,-1.29449,36.812269,,,,
0710AGH,,Agip Haile Selassie,D,-1.291307,36.823225,,,,
0710RLA,,Railways,D,-1.289443,36.827767,,,,
